category,version_added,version_removed,_date,version,projectGroup,file_id,FEAR_OF_THE_UNKNOWN,IMPLICIT_COLUMNS,LongMethod,LongParameterList
Business,29,127,2010-04-01 10:46:31,17,JD,JD181989,0,0,1,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD181992,0,0,0,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD181994,0,0,2,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD182017,0,0,2,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD182043,0,0,1,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD181967,0,0,0,1
Business,29,127,2010-04-01 10:46:31,17,JD,JD181971,0,0,1,2
Business,29,127,2010-04-01 10:46:31,17,JD,JD182049,0,0,0,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD181365,0,0,1,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD181366,0,0,0,1
Business,29,127,2010-04-01 10:46:31,17,JD,JD181314,0,0,0,2
Business,29,127,2010-04-01 10:46:31,17,JD,JD181368,0,0,0,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD181811,0,0,0,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD181822,0,0,0,1
Business,29,127,2010-04-01 10:46:31,17,JD,JD181784,0,0,0,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD181783,0,0,1,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD181369,0,0,0,1
Business,29,127,2010-04-01 10:46:31,17,JD,JD181371,0,0,1,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD181380,0,0,0,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD181689,0,0,1,1
Business,29,127,2010-04-01 10:46:31,17,JD,JD182426,0,0,0,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD182429,0,0,0,1
Business,29,127,2010-04-01 10:46:31,17,JD,JD182430,0,0,1,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD182447,0,0,0,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD182450,0,0,1,1
Business,29,127,2010-04-01 10:46:31,17,JD,JD182423,0,0,1,1
Business,29,127,2010-04-01 10:46:31,17,JD,JD182358,0,0,1,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD182373,0,0,0,1
Business,29,127,2010-04-01 10:46:31,17,JD,JD182382,0,0,1,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD182384,0,0,0,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD182402,0,0,0,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD182509,0,0,1,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD182521,0,0,1,1
Business,29,127,2010-04-01 10:46:31,17,JD,JD182531,0,0,1,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD182534,0,0,0,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD182536,0,2,2,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD182544,0,0,1,1
Business,29,127,2010-04-01 10:46:31,17,JD,JD182506,0,0,1,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD182457,0,0,1,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD182476,0,0,0,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD182139,0,0,0,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD182144,0,0,0,1
Business,29,127,2010-04-01 10:46:31,17,JD,JD182167,0,0,0,1
Business,29,127,2010-04-01 10:46:31,17,JD,JD182168,0,0,0,1
Business,29,127,2010-04-01 10:46:31,17,JD,JD182136,0,0,0,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD182134,0,0,1,1
Business,29,127,2010-04-01 10:46:31,17,JD,JD182077,0,0,1,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD182092,0,0,0,1
Business,29,127,2010-04-01 10:46:31,17,JD,JD182095,0,0,1,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD182285,0,0,1,1
Business,29,127,2010-04-01 10:46:31,17,JD,JD182325,0,1,0,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD182326,0,0,0,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD182340,0,0,0,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD182256,0,1,0,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD182211,0,0,0,1
Business,29,127,2010-04-01 10:46:31,17,JD,JD182220,0,0,0,0
Business,29,127,2010-04-01 10:46:31,17,JD,JD182343,0,0,0,0
Business,5,127,2017-11-08 07:49:26,5,JD,JD192854,0,0,1,0
Business,6,127,2017-11-08 07:49:26,5,JD,JD192715,0,0,0,0
Business,6,127,2017-11-08 07:49:26,5,JD,JD192713,0,0,1,1
Business,6,127,2017-11-08 07:49:26,5,JD,JD192734,0,0,1,1
Business,6,127,2017-11-08 07:49:26,5,JD,JD192762,0,0,0,0
Business,6,127,2017-11-08 07:49:26,5,JD,JD192761,0,0,0,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD180519,0,12,0,1
Business,9,127,2017-11-08 07:49:26,5,JD,JD192455,0,0,1,1
Business,10,127,2017-11-08 07:49:26,5,JD,JD190374,0,0,1,0
Business,10,127,2017-11-08 07:49:26,5,JD,JD190373,0,0,0,0
Business,10,127,2017-11-08 07:49:26,5,JD,JD190372,0,0,0,0
Business,10,127,2017-11-08 07:49:26,5,JD,JD189981,0,0,1,1
Business,10,127,2017-11-08 07:49:26,5,JD,JD190375,0,0,0,0
Business,10,127,2017-11-08 07:49:26,5,JD,JD190376,0,0,1,1
Business,8,127,2017-11-08 07:49:26,5,JD,JD192633,0,0,1,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD181890,0,0,1,2
Business,29,127,2017-06-13 17:46:09,6,JD,JD181967,0,0,0,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD181971,0,0,1,2
Business,29,127,2017-06-13 17:46:09,6,JD,JD181989,0,0,1,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD181992,0,0,0,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD181994,0,0,2,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD181901,0,0,1,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD181908,0,0,1,2
Business,29,127,2017-06-13 17:46:09,6,JD,JD181915,0,0,0,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD181921,0,0,1,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD181938,0,0,0,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD182017,0,0,1,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD182136,0,0,0,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD182139,0,0,0,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD182144,0,0,0,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD182167,0,0,0,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD182211,0,0,0,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD182134,0,0,1,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD182043,0,0,1,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD182049,0,0,0,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD182077,0,0,1,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD182092,0,0,0,2
Business,29,127,2017-06-13 17:46:09,6,JD,JD182095,0,0,1,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD182220,0,0,0,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD181380,0,0,0,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD181371,0,0,1,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD181369,0,0,0,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD181368,0,0,0,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD181366,0,0,0,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD181365,0,0,1,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD181689,0,0,1,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD181784,0,0,0,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD182168,0,0,0,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD181811,0,0,0,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD181822,0,0,0,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD181834,0,0,1,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD181865,0,0,1,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD181314,0,0,0,2
Business,29,127,2017-06-13 17:46:09,6,JD,JD182426,0,0,0,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD182450,0,0,1,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD182457,0,0,1,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD182447,0,0,0,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD181783,0,0,1,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD182429,0,0,0,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD182430,0,0,1,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD182534,0,0,0,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD182536,0,2,2,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD182544,0,0,1,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD182531,0,0,1,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD182476,0,0,0,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD182506,0,0,1,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD182509,0,0,1,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD182521,0,0,1,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD182285,0,0,1,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD182256,0,1,0,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD182325,0,1,0,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD182423,0,0,1,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD182382,0,0,1,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD182384,0,0,0,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD182402,0,0,0,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD182373,0,0,0,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD182326,0,0,0,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD182340,0,0,0,1
Business,29,127,2017-06-13 17:46:09,6,JD,JD182343,0,0,0,0
Business,29,127,2017-06-13 17:46:09,6,JD,JD182358,0,0,1,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD182144,0,0,0,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD182139,0,0,0,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD182136,0,0,0,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD182134,0,0,1,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD181314,0,0,0,2
Business,29,127,2017-04-01 00:56:49,7,JD,JD182167,0,0,0,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD182220,0,0,0,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD182211,0,0,0,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD182168,0,0,1,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD181365,0,0,1,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD181366,0,0,0,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD182447,0,0,0,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD182402,0,0,0,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD182384,0,0,0,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD182382,0,0,1,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD182373,0,0,0,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD182430,0,0,1,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD182429,0,0,0,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD182426,0,0,0,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD182423,0,0,1,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD182358,0,0,1,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD182285,0,0,1,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD182256,0,1,0,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD182343,0,0,0,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD182340,0,0,0,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD182326,0,0,0,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD182325,0,1,0,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD181865,0,0,1,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD181689,0,0,1,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD181921,0,0,1,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD181908,0,0,1,2
Business,29,127,2017-04-01 00:56:49,7,JD,JD181901,0,0,1,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD181890,0,0,1,2
Business,29,127,2017-04-01 00:56:49,7,JD,JD181811,0,0,0,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD181784,0,0,0,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD181783,0,0,1,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD181834,0,0,1,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD181822,0,0,0,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD181368,0,0,0,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD182077,0,0,1,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD182043,0,0,1,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD181369,0,0,0,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD181371,0,0,1,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD181380,0,0,0,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD182095,0,0,1,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD182092,0,0,0,2
Business,29,127,2017-04-01 00:56:49,7,JD,JD182017,0,0,1,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD181967,0,0,0,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD181971,0,0,1,2
Business,29,127,2017-04-01 00:56:49,7,JD,JD181994,0,0,2,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD181992,0,0,0,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD181989,0,0,1,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD181938,0,0,0,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD182521,0,0,1,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD182531,0,0,1,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD182534,0,0,0,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD182536,0,2,2,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD182544,0,0,1,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD182049,0,0,0,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD181915,0,0,0,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD182509,0,0,1,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD182506,0,0,1,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD182450,0,0,1,1
Business,29,127,2017-04-01 00:56:49,7,JD,JD182457,0,0,1,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD182476,0,0,0,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD180519,0,12,0,1
Business,10,127,2017-04-01 00:56:49,7,JD,JD189981,0,0,1,1
Business,10,127,2017-04-01 00:56:49,7,JD,JD190372,0,0,0,0
Business,10,127,2017-04-01 00:56:49,7,JD,JD190373,0,0,0,0
Business,10,127,2017-04-01 00:56:49,7,JD,JD190374,0,0,1,0
Business,10,127,2017-04-01 00:56:49,7,JD,JD190375,0,0,0,0
Business,10,127,2017-04-01 00:56:49,7,JD,JD190376,0,0,1,1
Business,9,127,2017-04-01 00:56:49,7,JD,JD192455,0,0,1,1
Business,8,127,2017-04-01 00:56:49,7,JD,JD192633,0,0,1,1
Business,6,127,2017-06-13 17:46:09,6,JD,JD192762,0,0,0,0
Business,29,127,2017-04-01 00:56:49,7,JD,JD180519,0,12,0,1
Business,10,127,2017-06-13 17:46:09,6,JD,JD190374,0,0,1,0
Business,10,127,2017-06-13 17:46:09,6,JD,JD190373,0,0,0,0
Business,10,127,2017-06-13 17:46:09,6,JD,JD190372,0,0,0,0
Business,10,127,2017-06-13 17:46:09,6,JD,JD189981,0,0,1,1
Business,10,127,2017-06-13 17:46:09,6,JD,JD190375,0,0,0,0
Business,10,127,2017-06-13 17:46:09,6,JD,JD190376,0,0,1,1
Business,9,127,2017-06-13 17:46:09,6,JD,JD192455,0,0,1,1
Business,8,127,2017-06-13 17:46:09,6,JD,JD192633,0,0,1,1
Business,6,127,2017-06-13 17:46:09,6,JD,JD192715,0,0,0,0
Business,6,127,2017-06-13 17:46:09,6,JD,JD192733,0,0,1,1
Business,6,127,2017-06-13 17:46:09,6,JD,JD192734,0,0,1,1
Business,6,127,2017-06-13 17:46:09,6,JD,JD192761,0,0,0,0
Business,6,127,2017-06-13 17:46:09,6,JD,JD192713,0,0,1,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD181967,0,0,0,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD181971,0,0,1,2
Business,29,127,2016-11-25 05:01:46,8,JD,JD181989,0,0,1,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD181992,0,0,0,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD181994,0,0,2,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD181890,0,0,1,2
Business,29,127,2016-11-25 05:01:46,8,JD,JD181901,0,0,1,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD181908,0,0,1,2
Business,29,127,2016-11-25 05:01:46,8,JD,JD181915,0,0,0,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD181921,0,0,1,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD181938,0,0,0,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD182017,0,0,1,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD182134,0,0,1,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD182136,0,0,0,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD182139,0,0,0,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD182144,0,0,0,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD182167,0,0,0,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD182168,0,0,1,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD182211,0,0,0,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD182043,0,0,1,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD182049,0,0,0,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD182077,0,0,1,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD182092,0,0,0,2
Business,29,127,2016-11-25 05:01:46,8,JD,JD182095,0,0,1,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD181365,0,0,1,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD181314,0,0,0,2
Business,29,127,2016-11-25 05:01:46,8,JD,JD181366,0,0,0,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD181368,0,0,0,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD181369,0,0,0,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD181371,0,0,1,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD181380,0,0,0,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD181689,0,0,1,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD181834,0,0,1,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD181865,0,0,1,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD181783,0,0,1,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD181784,0,0,0,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD181811,0,0,0,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD181822,0,0,0,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD182426,0,0,0,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD182450,0,0,1,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD182457,0,0,1,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD182447,0,0,0,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD182429,0,0,0,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD182430,0,0,1,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD182534,0,0,0,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD182536,0,2,2,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD182544,0,0,1,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD182531,0,0,1,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD182476,0,0,0,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD182506,0,0,1,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD182509,0,0,1,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD182521,0,0,1,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD182220,0,0,0,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD182285,0,0,1,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD182256,0,1,0,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD182325,0,1,0,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD182326,0,0,0,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD182384,0,0,0,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD182402,0,0,0,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD182423,0,0,1,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD182382,0,0,1,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD182373,0,0,0,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD182340,0,0,0,1
Business,29,127,2016-11-25 05:01:46,8,JD,JD182343,0,0,0,0
Business,29,127,2016-11-25 05:01:46,8,JD,JD182358,0,0,1,1
Business,9,127,2016-11-25 05:01:46,8,JD,JD192455,0,0,1,1
Business,29,127,2016-08-24 08:58:23,9,JD,JD180519,0,12,0,1
Business,10,127,2016-11-25 05:01:46,8,JD,JD190376,0,0,1,1
Business,10,127,2016-11-25 05:01:46,8,JD,JD189981,0,0,1,1
Business,10,127,2016-11-25 05:01:46,8,JD,JD190372,0,0,0,0
Business,10,127,2016-11-25 05:01:46,8,JD,JD190373,0,0,0,0
Business,10,127,2016-11-25 05:01:46,8,JD,JD190374,0,0,1,0
Business,10,127,2016-11-25 05:01:46,8,JD,JD190375,0,0,0,0
Business,8,127,2016-11-25 05:01:46,8,JD,JD192633,0,0,1,1
Business,29,127,2009-12-08 00:14:26,18,JD,JD180519,0,12,0,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD182139,0,0,0,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD182220,0,0,0,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD182256,0,1,0,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD182285,0,0,1,1
Business,29,127,2009-12-08 00:14:26,18,JD,JD182211,0,0,0,1
Business,29,127,2009-12-08 00:14:26,18,JD,JD182144,0,0,0,1
Business,29,127,2009-12-08 00:14:26,18,JD,JD182167,0,0,0,1
Business,29,127,2009-12-08 00:14:26,18,JD,JD182168,0,0,0,1
Business,29,127,2009-12-08 00:14:26,18,JD,JD182292,0,0,0,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD182384,0,0,0,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD182402,0,0,0,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD182423,0,0,1,1
Business,29,127,2009-12-08 00:14:26,18,JD,JD182426,0,0,0,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD182429,0,0,0,1
Business,29,127,2009-12-08 00:14:26,18,JD,JD182430,0,0,1,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD182382,0,0,1,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD182373,0,0,0,1
Business,29,127,2009-12-08 00:14:26,18,JD,JD182325,0,1,0,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD182326,0,0,0,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD182333,0,0,0,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD182340,0,0,0,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD182343,0,0,0,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD182358,0,0,1,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD182372,0,0,1,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD181938,0,0,1,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD181967,0,0,0,1
Business,29,127,2009-12-08 00:14:26,18,JD,JD181971,0,0,1,2
Business,29,127,2009-12-08 00:14:26,18,JD,JD181890,0,0,1,1
Business,29,127,2009-12-08 00:14:26,18,JD,JD181901,0,0,1,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD181908,0,0,1,1
Business,29,127,2009-12-08 00:14:26,18,JD,JD181915,0,0,0,1
Business,29,127,2009-12-08 00:14:26,18,JD,JD181921,0,0,1,1
Business,29,127,2009-12-08 00:14:26,18,JD,JD182077,0,0,1,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD181865,0,0,1,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD182092,0,0,0,1
Business,29,127,2009-12-08 00:14:26,18,JD,JD182095,0,0,1,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD182134,0,0,1,1
Business,29,127,2009-12-08 00:14:26,18,JD,JD181989,0,0,1,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD181992,0,0,0,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD181994,0,0,2,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD182017,0,0,2,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD182043,0,0,1,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD182049,0,0,0,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD182136,0,0,0,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD181314,0,0,0,2
Business,29,127,2009-12-08 00:14:26,18,JD,JD181784,0,0,0,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD181783,0,0,1,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD181689,0,0,1,1
Business,29,127,2009-12-08 00:14:26,18,JD,JD181368,0,0,0,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD181369,0,0,0,1
Business,29,127,2009-12-08 00:14:26,18,JD,JD181371,0,0,1,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD181366,0,0,0,1
Business,29,127,2009-12-08 00:14:26,18,JD,JD181365,0,0,1,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD181380,0,0,0,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD182476,0,0,0,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD182506,0,0,1,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD182509,0,0,1,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD182521,0,0,1,1
Business,29,127,2009-12-08 00:14:26,18,JD,JD182531,0,0,1,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD182447,0,0,0,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD182450,0,0,1,1
Business,29,127,2009-12-08 00:14:26,18,JD,JD182457,0,0,1,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD181852,0,0,1,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD181811,0,0,0,0
Business,29,127,2009-12-08 00:14:26,18,JD,JD181822,0,0,0,1
